# Eu(fod)3 coordinate mapping
# coordinate unit: cÅ
# metric: r_factor
# offset: 300
# step: 10
# valid positions only
# x	y	z	score
-493	-338	-472	42.79016832
-493	-338	-462	40.70799098
-493	-338	-452	38.61842317
-493	-338	-442	36.52404789
-493	-338	-432	34.42823006
-493	-338	-422	32.33537692
-493	-338	-412	30.25129923
-493	-338	-402	28.18371722
-493	-338	-392	26.14297447
-493	-338	-382	24.14304776
-493	-338	-372	22.20296599
-493	-338	-362	20.34875636
-493	-338	-352	18.61595968
-493	-338	-342	17.05245072
-493	-338	-332	15.72049172
-493	-338	-322	14.69541528
-493	-338	-312	14.05681723
-493	-338	-302	13.86985336
-493	-338	-292	14.16273877
-493	-338	-282	14.91562834
-493	-338	-272	16.07013972
-493	-338	-262	17.55095068
-493	-338	-252	19.28439773
-493	-338	-242	21.20763179
-493	-338	-232	23.27038502
-493	-338	-222	25.43330045
-493	-338	-212	27.66539704
-493	-338	-202	29.94176418
-493	-338	-192	32.24177991
-493	-338	-182	34.54783431
-493	-338	-172	36.84445510
-493	-338	-162	39.11773069
-493	-338	-152	41.35494619
-493	-338	-142	43.54436903
-493	-338	-132	45.67513797
-493	-338	-122	47.73722065
-493	-338	-112	49.72141392
-493	-338	-102	51.61936655
-493	-338	-92	53.42360898
-493	-338	-82	55.12757816
-493	-338	-72	56.72562897
-493	-338	-62	58.21302692
-493	-338	-52	59.58591932
-493	-338	-42	60.84128489
-493	-338	-32	61.97686384
-493	-338	-22	62.99107226
-493	-338	-12	63.88290564
-493	-338	-2	64.65183750
-493	-338	8	65.29771891
-493	-338	18	65.82068508
-493	-338	28	66.22107420
-493	-338	38	66.49936377
-493	-338	48	66.65612862
-493	-338	58	66.69202408
-493	-338	68	66.60779750
-493	-338	78	66.40433056
-493	-338	88	66.08271440
-493	-338	98	65.64435965
-493	-338	108	65.09114297
-493	-338	118	64.42559220
-493	-328	-472	42.45972016
-493	-328	-462	40.36743732
-493	-328	-452	38.26710977
-493	-328	-442	36.16126264
-493	-328	-432	34.05321305
-493	-328	-422	31.94734195
-493	-328	-412	29.84947468
-493	-328	-402	27.76741884
-493	-328	-392	25.71173165
-493	-328	-382	23.69681800
-493	-328	-372	21.74249377
-493	-328	-362	19.87616007
-493	-328	-352	18.13565239
-493	-328	-342	16.57246832
-493	-328	-332	15.25408675
-493	-328	-322	14.26218646
-493	-328	-312	13.68178596
-493	-328	-302	13.57899065
-493	-328	-292	13.97617750
-493	-328	-282	14.84307817
-493	-328	-272	16.11150101
-493	-328	-262	17.70028995
-493	-328	-252	19.53387360
-493	-328	-242	21.54983217
-493	-328	-232	23.69924783
-493	-328	-222	25.94423559
-493	-328	-212	28.25507042
-493	-328	-202	30.60778442
-493	-328	-192	32.98238935
-493	-328	-182	35.36163968
-493	-328	-172	37.73020557
-493	-328	-162	40.07414176
-493	-328	-152	42.38056563
-493	-328	-142	44.63748133
-493	-328	-132	46.83370411
-493	-328	-122	48.95885052
-493	-328	-112	51.00336833
-493	-328	-102	52.95858539
-493	-328	-92	54.81676121
-493	-328	-82	56.57112874
-493	-328	-72	58.21591721
-493	-328	-62	59.74635034
-493	-328	-52	61.15861726
-493	-328	-42	62.44981645
-493	-328	-32	63.61787551
-493	-328	-22	64.66145138
-493	-328	-12	65.57981719
-493	-328	-2	66.37274250
-493	-328	8	67.04037392
-493	-328	18	67.58312299
-493	-328	28	68.00156734
-493	-328	38	68.29637060
-493	-328	48	68.46822563
-493	-328	58	68.51782462
-493	-328	68	68.44585901
-493	-328	78	68.25305167
-493	-328	88	67.94022297
-493	-328	98	67.50839261
-493	-328	108	66.95891848
-493	-328	118	66.29367428
-493	-318	-472	42.17476069
-493	-318	-462	40.07346564
-493	-318	-452	37.96346679
-493	-318	-442	35.84721366
-493	-318	-432	33.72795098
-493	-318	-422	31.60999963
-493	-318	-412	29.49915299
-493	-318	-402	27.40324262
-493	-318	-392	25.33295318
-493	-318	-382	23.30300253
-493	-318	-372	21.33384369
-493	-318	-362	19.45406683
-493	-318	-352	17.70359616
-493	-318	-342	16.13736527
-493	-318	-332	14.82796889
-493	-318	-322	13.86345594
-493	-318	-312	13.33431588
-493	-318	-302	13.30748713
-493	-318	-292	13.79935441
-493	-318	-282	14.76952579
-493	-318	-272	16.14085147
-493	-318	-262	17.82725895
-493	-318	-252	19.75184429
-493	-318	-242	21.85281421
-493	-318	-232	24.08256232
-493	-318	-222	26.40453594
-493	-318	-212	28.79010261
-493	-318	-202	31.21608241
-493	-318	-192	33.66298390
-493	-318	-182	36.11380577
-493	-318	-172	38.55325303
-493	-318	-162	40.96724759
-493	-318	-152	43.34264541
-493	-318	-142	45.66709756
-493	-318	-132	47.92900981
-493	-318	-122	50.11756644
-493	-318	-112	52.22279153
-493	-318	-102	54.23562613
-493	-318	-92	56.14800399
-493	-318	-82	57.95291210
-493	-318	-72	59.64442633
-493	-318	-62	61.21771569
-493	-318	-52	62.66901284
-493	-318	-42	63.99555144
-493	-318	-32	65.19547395
-493	-318	-22	66.26771583
-493	-318	-12	67.21187340
-493	-318	-2	68.02806357
-493	-318	8	68.71678349
-493	-318	18	69.27877801
-493	-318	28	69.71492182
-493	-318	38	70.02612203
-493	-318	48	70.21324606
-493	-318	58	70.27707842
-493	-318	68	70.21830923
-493	-318	78	70.03755656
-493	-318	88	69.73542400
-493	-318	98	69.31259489
-493	-318	108	68.76996423
-493	-318	118	68.10880946
-493	-308	-472	41.93493216
-493	-308	-462	39.82571782
-493	-308	-452	37.70714031
-493	-308	-442	35.58155623
-493	-308	-432	33.45211345
-493	-308	-422	31.32303829
-493	-308	-412	29.20004386
-493	-308	-402	27.09091791
-493	-308	-392	25.00637806
-493	-308	-382	22.96132445
-493	-308	-372	20.97666999
-493	-308	-362	19.08196289
-493	-308	-352	17.31893802
-493	-308	-342	15.74567995
-493	-308	-332	14.43969756
-493	-308	-322	13.49539741
-493	-308	-312	13.00891073
-493	-308	-302	13.04820793
-493	-308	-292	13.62391846
-493	-308	-282	14.68606656
-493	-308	-272	16.14935466
-493	-308	-262	17.92348665
-493	-308	-252	19.93056941
-493	-308	-242	22.10948147
-493	-308	-232	24.41381733
-493	-308	-222	26.80819577
-493	-308	-212	29.26491747
-493	-308	-202	31.76144968
-493	-308	-192	34.27867693
-493	-308	-182	36.79973642
-493	-308	-172	39.30927198
-493	-308	-162	41.79298166
-493	-308	-152	44.23737101
-493	-308	-142	46.62964987
-493	-308	-132	48.95772753
-493	-308	-122	51.21027173
-493	-308	-112	53.37680380
-493	-308	-102	55.44780697
-493	-308	-92	57.41482911
-493	-308	-82	59.27056453
-493	-308	-72	61.00890407
-493	-308	-62	62.62494643
-493	-308	-52	64.11496795
-493	-308	-42	65.47635239
-493	-308	-32	66.70748506
-493	-308	-22	67.80761863
-493	-308	-12	68.77671957
-493	-308	-2	69.61530479
-493	-308	8	70.32427813
-493	-308	18	70.90477552
-493	-308	28	71.35802657
-493	-308	38	71.68523893
-493	-308	48	71.88751028
-493	-308	58	71.96577172
-493	-308	68	71.92076504
-493	-308	78	71.75305565
-493	-308	88	71.46308225
-493	-308	98	71.05124417
-493	-308	108	70.51802705
-493	-308	118	69.86416766
-493	-298	-472	41.73975512
-493	-298	-462	39.62370693
-493	-298	-452	37.49764108
-493	-298	-442	35.36380487
-493	-298	-432	33.22522557
-493	-298	-422	31.08600086
-493	-298	-412	28.95171476
-493	-298	-402	26.83004124
-493	-298	-392	24.73163080
-493	-298	-382	22.67142320
-493	-298	-372	20.67059082
-493	-298	-362	18.75936673
-493	-298	-352	16.98094778
-493	-298	-342	15.39618178
-493	-298	-332	14.08717774
-493	-298	-322	13.15464410
-493	-298	-312	12.70066744
-493	-298	-302	12.79480440
-493	-298	-292	13.44255221
-493	-298	-282	14.58505554
-493	-298	-272	16.12956582
-493	-298	-262	17.98201985
-493	-298	-252	20.06367775
-493	-298	-242	22.31402027
-493	-298	-232	24.68768613
-493	-298	-222	27.15029757
-493	-298	-212	29.67493926
-493	-298	-202	32.23960119
-493	-298	-192	34.82543940
-493	-298	-182	37.41563822
-493	-298	-172	39.99469530
-493	-298	-162	42.54800136
-493	-298	-152	45.06162669
-493	-298	-142	47.52225269
-493	-298	-132	49.91720338
-493	-298	-122	52.23454174
-493	-298	-112	54.46320181
-493	-298	-102	56.59313179
-493	-298	-92	58.61542727
-493	-298	-82	60.52243745
-493	-298	-72	62.30783193
-493	-298	-62	63.96662002
-493	-298	-52	65.49512000
-493	-298	-42	66.89088002
-493	-298	-32	68.15255653
-493	-298	-22	69.27975920
-493	-298	-12	70.27287293
-493	-298	-2	71.13286872
-493	-298	8	71.86111437
-493	-298	18	72.45919530
-493	-298	28	72.92875406
-493	-298	38	73.27135545
-493	-298	48	73.48838221
-493	-298	58	73.58096493
-493	-298	68	73.54994836
-493	-298	78	73.39589549
-493	-298	88	73.11913003
-493	-298	98	72.71981755
-493	-298	108	72.19808581
-493	-298	118	71.55418433
-493	-288	-472	41.58862811
-493	-288	-462	39.46681608
-493	-288	-452	37.33434236
-493	-288	-442	35.19332987
-493	-288	-432	33.04666303
-493	-288	-422	30.89827828
-493	-288	-412	28.75358274
-493	-288	-402	26.62006667
-493	-288	-392	24.50821096
-493	-288	-382	22.43284507
-493	-288	-372	20.41518314
-493	-288	-362	18.48583466
-493	-288	-352	16.68904486
-493	-288	-342	15.08793338
-493	-288	-332	13.76877075
-493	-288	-322	12.83844955
-493	-288	-312	12.40546706
-493	-288	-302	12.54189578
-493	-288	-292	13.24910071
-493	-288	-282	14.46016013
-493	-288	-272	16.07541569
-493	-288	-262	17.99726356
-493	-288	-252	20.14608960
-493	-288	-242	22.46182086
-493	-288	-232	24.89995510
-493	-288	-222	27.42695128
-493	-288	-212	30.01654269
-493	-288	-202	32.64713463
-493	-288	-192	35.30006665
-493	-288	-182	37.95849277
-493	-288	-172	40.60669020
-493	-288	-162	43.22966619
-493	-288	-152	45.81297476
-493	-288	-142	48.34268223
-493	-288	-132	50.80543628
-493	-288	-122	53.18860223
-493	-288	-112	55.48043603
-493	-288	-102	57.67026643
-493	-288	-92	59.74866318
-493	-288	-82	61.70757141
-493	-288	-72	63.54039774
-493	-288	-62	65.24203926
-493	-288	-52	66.80885203
-493	-288	-42	68.23856200
-493	-288	-32	69.53012537
-493	-288	-22	70.68354955
-493	-288	-12	71.69968764
-493	-288	-2	72.58002017
-493	-288	8	73.32643727
-493	-288	18	73.94103281
-493	-288	28	74.42592029
-493	-288	38	74.78307770
-493	-288	48	75.01422648
-493	-288	58	75.12074809
-493	-288	68	75.10363974
-493	-288	78	74.96351033
-493	-288	88	74.70061640
-493	-288	98	74.31493813
-493	-288	108	73.80629495
-493	-288	118	73.17450081
-493	-278	-472	41.48082897
-493	-278	-462	39.35429890
-493	-278	-452	37.21647923
-493	-278	-442	35.06935526
-493	-278	-432	32.91564850
-493	-278	-422	30.75910388
-493	-278	-412	28.60490651
-493	-278	-402	26.46029539
-493	-278	-392	24.33548050
-493	-278	-382	22.24502898
-493	-278	-372	20.20996951
-493	-278	-362	18.26095401
-493	-278	-352	16.44280751
-493	-278	-342	14.82033089
-493	-278	-332	13.48338074
-493	-278	-322	12.54482280
-493	-278	-312	12.12013464
-493	-278	-302	12.28521018
-493	-278	-292	13.03865656
-493	-278	-282	14.30637941
-493	-278	-272	15.98218021
-493	-278	-262	17.96492569
-493	-278	-252	20.17395615
-493	-278	-242	22.54942296
-493	-278	-232	25.04748014
-493	-278	-222	27.63526255
-493	-278	-212	30.28703171
-493	-278	-202	32.98151789
-493	-278	-192	35.70017226
-493	-278	-182	38.42605476
-493	-278	-172	41.14315866
-493	-278	-162	43.83603892
-493	-278	-152	46.48965621
-493	-278	-142	49.08937573
-493	-278	-132	51.62107511
-493	-278	-122	54.07132411
-493	-278	-112	56.42760275
-493	-278	-102	58.67852805
-493	-278	-92	60.81406224
-493	-278	-82	62.82567995
-493	-278	-72	64.70647708
-493	-278	-62	66.45121109
-493	-278	-52	68.05626904
-493	-278	-42	69.51956694
-493	-278	-32	70.84038954
-493	-278	-22	72.01918384
-493	-278	-12	73.05732226
-493	-278	-2	73.95685171
-493	-278	8	74.72024400
-493	-278	18	75.35016094
-493	-278	28	75.84924480
-493	-278	38	76.21994194
-493	-278	48	76.46436486
-493	-278	58	76.58419549
-493	-278	68	76.58063108
-493	-278	78	76.45437268
-493	-278	88	76.20565559
-493	-278	98	75.83432104
-493	-278	108	75.33992806
-493	-278	118	74.72190523
-493	-268	-472	41.41551773
-493	-268	-462	39.28528163
-493	-268	-452	37.14314970
-493	-268	-442	34.99095861
-493	-268	-432	32.83124953
-493	-268	-422	30.66754914
-493	-268	-412	28.50477940
-493	-268	-402	26.34986524
-493	-268	-392	24.21264939
-493	-268	-382	22.10728832
-493	-268	-372	20.05439701
-493	-268	-362	18.08432275
-493	-268	-352	16.24196158
-493	-268	-342	14.59311634
-493	-268	-332	13.23050866
-493	-268	-322	12.27262999
-493	-268	-312	11.84256512
-493	-268	-302	12.02169001
-493	-268	-292	12.80761311
-493	-268	-282	14.12004458
-493	-268	-272	15.84644779
-493	-268	-262	17.88197282
-493	-268	-252	20.14461864
-493	-268	-242	22.57448555
-493	-268	-232	25.12816942
-493	-268	-222	27.77332791
-493	-268	-212	30.48464528
-493	-268	-202	33.24110302
-493	-268	-192	36.02420770
-493	-268	-182	38.81687504
-493	-268	-172	41.60276175
-493	-268	-162	44.36590946
-493	-268	-152	47.09061276
-493	-268	-142	49.76145047
-493	-268	-132	52.36343416
-493	-268	-122	54.88223470
-493	-268	-112	57.30445109
-493	-268	-102	59.61788765
-493	-268	-92	61.81180864
-493	-268	-82	63.87714355
-493	-268	-72	65.80662300
-493	-268	-62	67.59483244
-493	-268	-52	69.23818003
-493	-268	-42	70.73478288
-493	-268	-32	72.08428318
-493	-268	-22	73.28761037
-493	-268	-12	74.34670876
-493	-268	-2	75.26424984
-493	-268	8	76.04334744
-493	-268	18	76.68729107
-493	-268	28	77.19930921
-493	-268	38	77.58237080
-493	-268	48	77.83903013
-493	-268	58	77.97131732
-493	-268	68	77.98067507
-493	-268	78	77.86794069
-493	-268	88	77.63337217
-493	-268	98	77.27671646
-493	-268	108	76.79731870
-493	-268	118	76.19427114
-493	-258	-472	41.39174141
-493	-258	-462	39.25876727
-493	-258	-452	37.11331799
-493	-258	-442	34.95707294
-493	-258	-432	32.79237884
-493	-258	-422	30.62252145
-493	-258	-412	28.45212397
-493	-258	-402	26.28774128
-493	-258	-392	24.13876090
-493	-258	-382	22.01878979
-493	-258	-372	19.94780935
-493	-258	-362	17.95551606
-493	-258	-352	16.08634714
-493	-258	-342	14.40635772
-493	-258	-332	13.01026601
-493	-258	-322	12.02165521
-493	-258	-312	11.57181343
-493	-258	-302	11.74956762
-493	-258	-292	12.55369671
-493	-258	-282	13.89881133
-493	-258	-272	15.66609146
-493	-258	-262	17.74660051
-493	-258	-252	20.05658756
-493	-258	-242	22.53577955
-493	-258	-232	25.14099023
-493	-258	-222	27.84025441
-493	-258	-212	30.60858766
-493	-258	-202	33.42516464
-493	-258	-192	36.27150626
-493	-258	-182	39.13034758
-493	-258	-172	41.98496738
-493	-258	-162	44.81884139
-493	-258	-152	47.61553042
-493	-258	-142	50.35874326
-493	-258	-132	53.03252731
-493	-258	-122	55.62154626
-493	-258	-112	58.11140536
-493	-258	-102	60.48898631
-493	-258	-92	62.74275543
-493	-258	-82	64.86301372
-493	-258	-72	66.84206444
-493	-258	-62	68.67428318
-493	-258	-52	70.35608588
-493	-258	-42	71.88580032
-493	-258	-32	73.26345502
-493	-258	-22	74.49050577
-493	-258	-12	75.56952272
-493	-258	-2	76.50386145
-493	-258	8	77.29733900
-493	-258	18	77.95393252
-493	-258	28	78.47751354
-493	-258	38	78.87162652
-493	-258	48	79.13931646
-493	-258	58	79.28300722
-493	-258	68	79.30443007
-493	-258	78	79.20460052
-493	-258	88	78.98384109
-493	-258	98	78.64184754
-493	-258	108	78.17779628
-493	-258	118	77.59049148
-493	-248	-472	41.40844078
-493	-248	-462	39.27364200
-493	-248	-452	37.12582009
-493	-248	-442	34.96649123
-493	-248	-432	32.79779707
-493	-248	-422	30.62276462
-493	-248	-412	28.44568913
-493	-248	-402	26.27270821
-493	-248	-392	24.11267779
-493	-248	-382	21.97853129
-493	-248	-372	19.88941409
-493	-248	-362	17.87404165
-493	-248	-352	15.97586397
-493	-248	-342	14.26039479
-493	-248	-332	12.82334278
-493	-248	-322	11.79261346
-493	-248	-312	11.30814671
-493	-248	-302	11.46841633
-493	-248	-292	12.27598615
-493	-248	-282	13.64165094
-493	-248	-272	15.44024962
-493	-248	-262	17.55821845
-493	-248	-252	19.90954028
-493	-248	-242	22.43320064
-493	-248	-232	25.08599680
-493	-248	-222	27.83620096
-493	-248	-212	30.65908090
-493	-248	-202	33.53396094
-493	-248	-192	36.44235001
-493	-248	-182	39.36677961
-493	-248	-172	42.29012117
-493	-248	-162	45.19524115
-493	-248	-152	48.06490513
-493	-248	-142	50.88187072
-493	-248	-132	53.62912200
-493	-248	-122	56.29020252
-493	-248	-112	58.84960380
-493	-248	-102	61.29316585
-493	-248	-92	63.60844732
-493	-248	-82	65.78502796
-493	-248	-72	67.81471372
-493	-248	-62	69.69162656
-493	-248	-52	71.41217318
-493	-248	-42	72.97489984
-493	-248	-32	74.38025030
-493	-248	-22	75.63025149
-493	-248	-12	76.72815477
-493	-248	-2	77.67806050
-493	-248	8	78.48455083
-493	-248	18	79.15235044
-493	-248	28	79.68602998
-493	-248	38	80.08976081
-493	-248	48	80.36712554
-493	-248	58	80.52098499
-493	-248	68	80.55339966
-493	-248	78	80.46560285
-493	-248	88	80.25802155
-493	-248	98	79.93034182
-493	-248	108	79.48161552
-493	-248	118	78.91040637
-493	-238	-472	41.46445933
-493	-238	-462	39.32868380
-493	-238	-452	37.17937203
-493	-238	-442	35.01787377
-493	-238	-432	32.84611875
-493	-238	-422	30.66686260
-493	-238	-412	28.48405068
-493	-238	-402	26.30336616
-493	-238	-392	24.13307114
-493	-238	-382	21.98532087
-493	-238	-372	19.87824800
-493	-238	-362	17.83928738
-493	-238	-352	15.91039916
-493	-238	-342	14.15575184
-493	-238	-332	12.67092632
-493	-238	-322	11.58710930
-493	-238	-312	11.05305483
-493	-238	-302	11.17917935
-493	-238	-292	11.97492503
-493	-238	-282	13.34884437
-493	-238	-272	15.16931640
-493	-238	-262	17.31744939
-493	-238	-252	19.70433449
-493	-238	-242	22.26779897
-493	-238	-232	24.96437577
-493	-238	-222	27.76243781
-493	-238	-212	30.63743627
-493	-238	-202	33.56881464
-493	-238	-192	36.53805740
-493	-238	-182	39.52748325
-493	-238	-172	42.51953917
-493	-238	-162	45.49644940
-493	-238	-152	48.44013024
-493	-238	-142	51.33231094
-493	-238	-132	54.15481321
-493	-238	-122	56.88994402
-493	-238	-112	59.52095444
-493	-238	-102	62.03251485
-493	-238	-92	64.41115671
-493	-238	-82	66.64563621
-493	-238	-72	68.72718382
-493	-238	-62	70.64961776
-493	-238	-52	72.40931453
-493	-238	-42	74.00504486
-493	-238	-32	75.43769642
-493	-238	-22	76.70991295
-493	-238	-12	77.82568356
-493	-238	-2	78.78991524
-493	-238	8	79.60801754
-493	-238	18	80.28552237
-493	-238	28	80.82775443
-493	-238	38	81.23956163
-493	-238	48	81.52510885
-493	-238	58	81.68773448
-493	-238	68	81.72986649
-493	-238	78	81.65299324
-493	-238	88	81.45768418
-493	-238	98	81.14365574
-493	-238	108	80.70987864
-493	-238	118	80.15472374
-493	-228	-472	41.55855445
-493	-228	-462	39.42257379
-493	-228	-452	37.27258096
-493	-228	-442	35.10975871
-493	-228	-432	32.93582178
-493	-228	-422	30.75324716
-493	-228	-412	28.56561598
-493	-228	-402	26.37813084
-493	-228	-392	24.19841349
-493	-228	-382	22.03775932
-493	-228	-372	19.91314404
-493	-228	-362	17.85046597
-493	-228	-352	15.88974261
-493	-228	-342	14.09302255
-493	-228	-332	12.55457188
-493	-228	-322	11.40753526
-493	-228	-312	10.80921286
-493	-228	-302	10.88417631
-493	-228	-292	11.65232965
-493	-228	-282	13.02198090
-493	-228	-272	14.85494115
-493	-228	-262	17.02613930
-493	-228	-252	19.44303378
-493	-228	-242	22.04182145
-493	-228	-232	24.77850472
-493	-228	-222	27.62142005
-493	-228	-212	30.54614073
-493	-228	-202	33.53221010
-493	-228	-192	36.56108853
-493	-228	-182	39.61488597
-493	-228	-172	42.67562069
-493	-228	-162	45.72485307
-493	-228	-152	48.74360497
-493	-228	-142	51.71250578
-493	-228	-132	54.61211760
-493	-228	-122	57.42339230
-493	-228	-112	60.12820830
-493	-228	-102	62.70993031
-493	-228	-92	65.15393370
-493	-228	-82	67.44803933
-493	-228	-72	69.58281568
-493	-228	-62	71.55172081
-493	-228	-52	73.35107582
-493	-228	-42	74.97987990
-493	-228	-32	76.43949293
-493	-228	-22	77.73322180
-493	-228	-12	78.86585094
-493	-228	-2	79.84315651
-493	-228	8	80.67143813
-493	-228	18	81.35709391
-493	-228	28	81.90625626
-493	-228	38	82.32449724
-493	-228	48	82.61660615
-493	-228	58	82.78643706
-493	-228	68	82.83682098
-493	-228	78	82.76953637
-493	-228	88	82.58533139
-493	-228	98	82.28399182
-493	-228	108	81.86445017
-493	-228	118	81.32493225
-493	-218	-472	41.68941077
-493	-218	-462	39.55390999
-493	-218	-452	37.40395913
-493	-218	-442	35.24057593
-493	-218	-432	33.06526074
-493	-218	-422	30.88020988
-493	-218	-412	28.68863364
-493	-218	-402	26.49523910
-493	-218	-392	24.30697799
-493	-218	-382	22.13422904
-493	-218	-372	19.99270398
-493	-218	-362	17.90656261
-493	-218	-352	15.91349857
-493	-218	-342	14.07273598
-493	-218	-332	12.47603048
-493	-218	-322	11.25690690
-493	-218	-312	10.58038666
-493	-218	-302	10.58708230
-493	-218	-292	11.31139199
-493	-218	-282	12.66396093
-493	-218	-272	14.50003514
-493	-218	-262	16.68737547
-493	-218	-252	19.12894111
-493	-218	-242	21.75876181
-493	-218	-232	24.53201860
-493	-218	-222	27.41686946
-493	-218	-212	30.38895279
-493	-218	-202	33.42790135
-493	-218	-192	36.51516296
-493	-218	-182	39.63265545
-493	-218	-172	42.76197699
-493	-218	-162	45.88401465
-493	-218	-152	48.97886107
-493	-218	-142	52.02598177
-493	-218	-132	55.00458596
-493	-218	-122	57.89415183
-493	-218	-112	60.67504916
-493	-218	-102	63.32919439
-493	-218	-92	65.84066938
-493	-218	-82	68.19623913
-493	-218	-72	70.38571559
-493	-218	-62	72.40213393
-493	-218	-52	74.24173044
-493	-218	-42	75.90373456
-493	-218	-32	77.39000609
-493	-218	-22	78.70456176
-493	-218	-12	79.85303954
-493	-218	-2	80.84214782
-493	-218	8	81.67913859
-493	-218	18	82.37133432
-493	-218	28	82.92572698
-493	-218	38	83.34865816
-493	-218	48	83.64558116
-493	-218	58	83.82090108
-493	-218	68	83.87788508
-493	-218	78	83.81863473
-493	-218	88	83.64411157
-493	-218	98	83.35420900
-493	-218	108	82.94786427
-493	-218	118	82.42320682
-493	-208	-472	41.85565584
-493	-208	-462	39.72122368
-493	-208	-452	37.57194085
-493	-208	-442	35.40866436
-493	-208	-432	33.23268413
-493	-208	-422	31.04591879
-493	-208	-412	28.85120851
-493	-208	-402	26.65276102
-493	-208	-392	24.45684496
-493	-208	-382	22.27289124
-493	-208	-372	20.11528012
-493	-208	-362	18.00629151
-493	-208	-352	15.98100217
-493	-208	-342	14.09521603
-493	-208	-332	12.43704560
-493	-208	-322	11.13863592
-493	-208	-312	10.37127073
-493	-208	-302	10.29286987
-493	-208	-292	10.95667431
-493	-208	-282	12.27900111
-493	-208	-272	14.10878245
-493	-208	-262	16.30550826
-493	-208	-252	18.76663483
-493	-208	-242	21.42341213
-493	-208	-232	24.22987709
-493	-208	-222	27.15385747
-493	-208	-212	30.17100038
-493	-208	-202	33.26102345
-493	-208	-192	36.40538271
-493	-208	-182	39.58583165
-493	-208	-172	42.78356939
-493	-208	-162	45.97881285
-493	-208	-152	49.15070235
-493	-208	-142	52.27748500
-493	-208	-132	55.33693014
-493	-208	-122	58.30692622
-493	-208	-112	61.16619717
-493	-208	-102	63.89506391
-493	-208	-92	66.47617075
-493	-208	-82	68.89509866
-493	-208	-72	71.14080135
-493	-208	-62	73.20582239
-493	-208	-52	75.08627981
-493	-208	-42	76.78163274
-493	-208	-32	78.29426774
-493	-208	-22	79.62895795
-493	-208	-12	80.79225332
-493	-208	-2	81.79185726
-493	-208	8	82.63603581
-493	-208	18	83.33309242
-493	-208	28	83.89092849
-493	-208	38	84.31669791
-493	-208	48	84.61655487
-493	-208	58	84.79548818
-493	-208	68	84.85723202
-493	-208	78	84.80424219
-493	-208	88	84.63772739
-493	-208	98	84.35772655
-493	-208	108	83.96322537
-493	-208	118	83.45230707
-493	-198	-472	42.05587779
-493	-198	-462	39.92299822
-493	-198	-452	37.77490233
-493	-198	-442	35.61229268
-493	-198	-432	33.43625570
-493	-198	-422	31.24843981
-493	-198	-412	29.05132256
-493	-198	-402	26.84861875
-493	-198	-392	24.64591680
-493	-198	-382	22.45169348
-493	-198	-372	20.27896961
-493	-198	-362	18.14806683
-493	-198	-352	16.09125069
-493	-198	-342	14.16044913
-493	-198	-332	12.43913641
-493	-198	-322	11.05625041
-493	-198	-312	10.18724909
-493	-198	-302	10.00769879
-493	-198	-292	10.59408711
-493	-198	-282	11.87263755
-493	-198	-272	13.68665128
-493	-198	-262	15.88617167
-493	-198	-252	18.36200092
-493	-198	-242	21.04190841
-493	-198	-232	23.87842456
-493	-198	-222	26.83887997
-493	-198	-212	29.89887058
-493	-198	-202	33.03819678
-493	-198	-192	36.23834973
-493	-198	-182	39.48095549
-493	-198	-172	42.74684637
-493	-198	-162	46.01558474
-493	-198	-152	49.26534800
-493	-198	-142	52.47312167
-493	-198	-132	55.61515706
-493	-198	-122	58.66764246
-493	-198	-112	61.60752050
-493	-198	-102	64.41336788
-493	-198	-92	67.06624306
-493	-198	-82	69.55040926
-493	-198	-72	71.85385436
-493	-198	-62	73.96855660
-493	-198	-52	75.89047847
-493	-198	-42	77.61930585
-493	-198	-32	79.15797759
-493	-198	-22	80.51206920
-493	-198	-12	81.68910033
-493	-198	-2	82.69783142
-493	-198	8	83.54760271
-493	-198	18	84.24775323
-493	-198	28	84.80714112
-493	-198	38	85.23377265
-493	-198	48	85.53453696
-493	-198	58	85.71503681
-493	-198	68	85.77950222
-493	-198	78	85.73077317
-493	-198	88	85.57033876
-493	-198	98	85.29842205
-493	-198	108	84.91410231
-493	-198	118	84.41546926
-493	-188	-472	42.28864501
-493	-188	-462	40.15769010
-493	-188	-452	38.01118423
-493	-188	-442	35.84968328
-493	-188	-432	33.67407966
-493	-188	-422	31.48576291
-493	-188	-412	29.28686141
-493	-188	-402	27.08061262
-493	-188	-392	24.87194194
-493	-188	-382	22.66838864
-493	-188	-372	20.48162326
-493	-188	-362	18.32999241
-493	-188	-352	16.24285776
-493	-188	-342	14.26797516
-493	-188	-332	12.48338969
-493	-188	-322	11.01308150
-493	-188	-312	10.03407504
-493	-188	-302	9.73873394
-493	-188	-292	10.23083742
-493	-188	-282	11.45172053
-493	-188	-272	13.24039987
-493	-188	-262	15.43629590
-493	-188	-252	17.92225354
-493	-188	-242	20.62176086
-493	-188	-232	23.48543163
-493	-188	-222	26.47991179
-493	-188	-212	29.58067814
-493	-188	-202	32.76761002
-493	-188	-192	36.02226320
-493	-188	-182	39.32617923
-493	-188	-172	42.65986485
-493	-188	-162	46.00225484
-493	-188	-152	49.33056580
-493	-188	-142	52.62049124
-493	-188	-132	55.84669782
-493	-188	-122	58.98357209
-493	-188	-112	62.00614570
-493	-188	-102	64.89110455
-493	-188	-92	67.61777238
-493	-188	-82	70.16895812
